2025-10-23 14:20:09 | INFO     | APP      |                     | Stopping REST Server
2025-10-23 15:09:27 | INFO     | APP      |                     | Starting REST Server
2025-10-23 15:10:27 | DEBUG    | DB       |                     | [12.228ms] [rows:0] DELETE FROM auth_users_blocked WHERE blocked_at <= '2025-10-23 11:10:27.457'
2025-10-23 15:10:32 | INFO     | APP      |                     | Stopping REST Server
2025-10-23 15:10:32 | INFO     | APP      |                     | Окончание работы системы
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [3.343ms] [rows:0] SELECT * FROM "auth_config_files" WHERE "auth_config_files"."config_key" = 'auth'
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [7.922ms] [rows:1] SELECT * FROM "auth_configs" WHERE key = 'auth' ORDER BY "auth_configs"."key" LIMIT 1
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [3.717ms] [rows:0] SELECT * FROM "auth_config_files" WHERE "auth_config_files"."config_key" = 'audit'
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [6.890ms] [rows:1] SELECT * FROM "auth_configs" WHERE key = 'audit' ORDER BY "auth_configs"."key" LIMIT 1
2025-10-23 15:10:36 | INFO     | APP      |                     | Начало работы системы
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [8.752ms] [rows:0] ALTER SEQUENCE public.auth_users_id_seq RESTART WITH 1024
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [7.779ms] [rows:10] SELECT * FROM "auth_permissions"
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [3.280ms] [rows:10] SELECT * FROM "auth_permissions"
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [10.162ms] [rows:1] SELECT * FROM "auth_roles" WHERE name = 'SuperAdmin' ORDER BY "auth_roles"."id" LIMIT 1
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [3.459ms] [rows:1] SELECT * FROM "auth_roles" WHERE name = 'LdapBroker' ORDER BY "auth_roles"."id" LIMIT 1
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [7.407ms] [rows:20] DELETE FROM "auth_role_permissions" WHERE role_id IN (1,2)
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [10.308ms] [rows:20] INSERT INTO "auth_role_permissions" ("role_id","permission_id","read","write","exec") VALUES (1,1,true,true,true),(2,1,true,true,true),(1,2,true,true,true),(2,2,true,true,true),(1,3,true,true,true),(2,3,true,true,true),(1,4,true,true,true),(2,4,true,true,true),(1,5,true,true,true),(2,5,true,true,true),(1,6,true,true,true),(2,6,true,true,true),(1,7,true,true,true),(2,7,true,true,true),(1,8,true,true,true),(2,8,true,true,true),(1,9,true,true,true),(2,9,true,true,true),(1,10,true,true,true),(2,10,true,true,true) RETURNING *
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [6.731ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE role_id = 1 ORDER BY "auth_user_roles"."user_id" LIMIT 1
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [8.665ms] [rows:1] SELECT * FROM "auth_users" WHERE login = 'admin' ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [6.114ms] [rows:1] SELECT * FROM "auth_users" WHERE "id" = 1024 ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [7.500ms] [rows:0] SELECT "auth_tasks"."id","auth_tasks"."name","auth_tasks"."type","auth_tasks"."user_id","auth_tasks"."status","auth_tasks"."created_at","auth_tasks"."updated_at" FROM "auth_tasks" WHERE status IN ('running','pending') ORDER BY auth_tasks."created_at" ASC
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [7.528ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2022-10-24 12:10:36.31'
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [6.898ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:10:36.317'
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [6.063ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [5.919ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [6.234ms] [rows:1] SELECT * FROM "auth_profiles" WHERE user_id = 1024 ORDER BY "auth_profiles"."id" LIMIT 1
2025-10-23 15:10:36 | DEBUG    | DB       |                     | [6.946ms] [rows:3] SELECT * FROM "auth_configs"
2025-10-23 15:10:36 | INFO     | APP      |                     | Starting REST Server
2025-10-23 15:11:36 | DEBUG    | DB       |                     | [13.379ms] [rows:0] DELETE FROM auth_users_blocked WHERE blocked_at <= '2025-10-23 11:11:36.311'
2025-10-23 15:12:36 | DEBUG    | DB       |                     | [7.320ms] [rows:0] DELETE FROM auth_users_blocked WHERE blocked_at <= '2025-10-23 11:12:36.312'
2025-10-23 15:13:36 | DEBUG    | DB       |                     | [31.347ms] [rows:0] DELETE FROM auth_users_blocked WHERE blocked_at <= '2025-10-23 11:13:36.311'
2025-10-23 15:14:36 | DEBUG    | DB       |                     | [7.195ms] [rows:0] DELETE FROM auth_users_blocked WHERE blocked_at <= '2025-10-23 11:14:36.312'
2025-10-23 15:15:36 | DEBUG    | DB       |                     | [11.521ms] [rows:0] DELETE FROM auth_users_blocked WHERE blocked_at <= '2025-10-23 11:15:36.313'
2025-10-23 15:16:36 | DEBUG    | DB       |                     | [7.649ms] [rows:0] DELETE FROM auth_users_blocked WHERE blocked_at <= '2025-10-23 11:16:36.313'
2025-10-23 15:17:36 | DEBUG    | DB       |                     | [13.216ms] [rows:0] DELETE FROM auth_users_blocked WHERE blocked_at <= '2025-10-23 11:17:36.314'
2025-10-23 15:18:36 | DEBUG    | DB       |                     | [11.221ms] [rows:0] DELETE FROM auth_users_blocked WHERE blocked_at <= '2025-10-23 11:18:36.314'
2025-10-23 15:19:36 | DEBUG    | DB       |                     | [7.478ms] [rows:0] DELETE FROM auth_users_blocked WHERE blocked_at <= '2025-10-23 11:19:36.314'
2025-10-23 15:19:51 | INFO     | APP      |                     | Stopping REST Server
2025-10-23 15:19:51 | INFO     | APP      |                     | Окончание работы системы
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [3.125ms] [rows:0] SELECT * FROM "auth_config_files" WHERE "auth_config_files"."config_key" = 'auth'
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [6.893ms] [rows:1] SELECT * FROM "auth_configs" WHERE key = 'auth' ORDER BY "auth_configs"."key" LIMIT 1
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [3.335ms] [rows:0] SELECT * FROM "auth_config_files" WHERE "auth_config_files"."config_key" = 'audit'
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [7.540ms] [rows:1] SELECT * FROM "auth_configs" WHERE key = 'audit' ORDER BY "auth_configs"."key" LIMIT 1
2025-10-23 15:19:55 | INFO     | APP      |                     | Начало работы системы
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [21.280ms] [rows:0] ALTER SEQUENCE public.auth_users_id_seq RESTART WITH 1024
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [6.812ms] [rows:10] SELECT * FROM "auth_permissions"
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [3.119ms] [rows:10] SELECT * FROM "auth_permissions"
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [7.505ms] [rows:1] SELECT * FROM "auth_roles" WHERE name = 'SuperAdmin' ORDER BY "auth_roles"."id" LIMIT 1
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [3.546ms] [rows:1] SELECT * FROM "auth_roles" WHERE name = 'LdapBroker' ORDER BY "auth_roles"."id" LIMIT 1
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [6.774ms] [rows:20] DELETE FROM "auth_role_permissions" WHERE role_id IN (1,2)
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [10.120ms] [rows:20] INSERT INTO "auth_role_permissions" ("role_id","permission_id","read","write","exec") VALUES (1,1,true,true,true),(2,1,true,true,true),(1,2,true,true,true),(2,2,true,true,true),(1,3,true,true,true),(2,3,true,true,true),(1,4,true,true,true),(2,4,true,true,true),(1,5,true,true,true),(2,5,true,true,true),(1,6,true,true,true),(2,6,true,true,true),(1,7,true,true,true),(2,7,true,true,true),(1,8,true,true,true),(2,8,true,true,true),(1,9,true,true,true),(2,9,true,true,true),(1,10,true,true,true),(2,10,true,true,true) RETURNING *
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [7.747ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE role_id = 1 ORDER BY "auth_user_roles"."user_id" LIMIT 1
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [7.320ms] [rows:1] SELECT * FROM "auth_users" WHERE login = 'admin' ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [7.506ms] [rows:1] SELECT * FROM "auth_users" WHERE "id" = 1024 ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [7.732ms] [rows:0] SELECT "auth_tasks"."id","auth_tasks"."name","auth_tasks"."type","auth_tasks"."user_id","auth_tasks"."status","auth_tasks"."created_at","auth_tasks"."updated_at" FROM "auth_tasks" WHERE status IN ('running','pending') ORDER BY auth_tasks."created_at" ASC
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [7.961ms] [rows:0] DELETE FROM auth_analytics_admins WHERE created_at < '2022-10-24 12:19:55.715'
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [10.233ms] [rows:0] DELETE FROM auth_analytics_broker WHERE created_at < '2022-10-24 12:19:55.724'
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [12.000ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_admins
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [6.977ms] [rows:1] SELECT COUNT(*) FROM auth_analytics_broker
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [8.235ms] [rows:1] SELECT * FROM "auth_profiles" WHERE user_id = 1024 ORDER BY "auth_profiles"."id" LIMIT 1
2025-10-23 15:19:55 | DEBUG    | DB       |                     | [7.532ms] [rows:3] SELECT * FROM "auth_configs"
2025-10-23 15:19:55 | INFO     | APP      |                     | Starting REST Server
2025-10-23 15:20:50 | DEBUG    | DB       |       1761222050249 | [9.169ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:20:50 | DEBUG    | DB       |       1761222050249 | [6.563ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:20:50 | DEBUG    | DB       |       1761222050249 | [28.414ms] [rows:1] SELECT * FROM "auth_users" WHERE login = 'admin' ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:20:50 | DEBUG    | DB       |       1761222050249 | [26.753ms] [rows:0] SELECT * FROM "auth_users_blocked" WHERE user_id = 1024 ORDER BY "auth_users_blocked"."user_id" LIMIT 1
2025-10-23 15:20:50 | DEBUG    | DB       |       1761222050249 | [8.831ms] [rows:1] INSERT INTO "auth_tokens" ("user_id","device_id","token","logged_at","updated_at","expires_at","provider") VALUES (1024,4,'d3t1r8hd2u2mg2t0ui8g','2025-10-23 12:20:50.413','2025-10-23 12:20:50.413','2025-10-23 20:20:50.413',NULL) ON CONFLICT ("user_id","device_id") DO UPDATE SET "token"="excluded"."token","expires_at"="excluded"."expires_at","updated_at"="excluded"."updated_at","provider"="excluded"."provider" RETURNING *
2025-10-23 15:20:50 | DEBUG    | DB       |       1761222050249 | [3.565ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:20:50 | DEBUG    | DB       |       1761222050249 | [8.005ms] [rows:10] SELECT * FROM "auth_permissions" WHERE "auth_permissions"."id" IN (1,2,3,4,5,6,7,8,9,10)
2025-10-23 15:20:50 | DEBUG    | DB       |       1761222050249 | [16.859ms] [rows:10] SELECT * FROM "auth_role_permissions" WHERE "auth_role_permissions"."role_id" = 1
2025-10-23 15:20:50 | DEBUG    | DB       |       1761222050249 | [20.334ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:20:50 | DEBUG    | DB       |       1761222050249 | [31.477ms] [rows:1] SELECT * FROM "auth_users" WHERE id = 1024 ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:20:50 | DEBUG    | DB       |       1761222050249 | [7.849ms] [rows:1] SELECT * FROM "auth_profiles" WHERE user_id = 1024 ORDER BY "auth_profiles"."id" LIMIT 1
2025-10-23 15:20:50 | INFO     | HTTP     |       1761222050249 | user_id=1024 |  200 |  239.527708ms |       127.0.0.1 | POST     "/api/v1/auth/login"  ⇢ Request JSON: {"device_id":4,"login":"admin","password":"****"} ⇠ Response JSON: {"accessToken":"****","expires":28800,"refreshToken":"****","token_type":"****","user":{"email":null,"first_name":"Admin","id":1024,"last_name":null,"login":"admin","phone":null,"profile":{"address":"Moscow","age":null,"height":null},"roles":[{"exec":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"id":1,"is_system":true,"name":"SuperAdmin","read":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"write":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"]}],"second_name":null},"user_id":1024}
2025-10-23 15:20:51 | DEBUG    | DB       |       1761222051299 | [6.439ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:20:51 | DEBUG    | DB       |       1761222051299 | [6.478ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:20:51 | DEBUG    | DB       |       1761222051299 | [20.164ms] [rows:1] SELECT * FROM "auth_users" WHERE login = 'admin' ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:20:51 | DEBUG    | DB       |       1761222051299 | [6.649ms] [rows:0] SELECT * FROM "auth_users_blocked" WHERE user_id = 1024 ORDER BY "auth_users_blocked"."user_id" LIMIT 1
2025-10-23 15:20:51 | DEBUG    | DB       |       1761222051299 | [7.809ms] [rows:1] INSERT INTO "auth_tokens" ("user_id","device_id","token","logged_at","updated_at","expires_at","provider") VALUES (1024,4,'d3t1r8pd2u2mg2t0ui90','2025-10-23 12:20:51.434','2025-10-23 12:20:51.434','2025-10-23 20:20:51.434',NULL) ON CONFLICT ("user_id","device_id") DO UPDATE SET "token"="excluded"."token","expires_at"="excluded"."expires_at","updated_at"="excluded"."updated_at","provider"="excluded"."provider" RETURNING *
2025-10-23 15:20:51 | DEBUG    | DB       |       1761222051299 | [3.589ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:20:51 | DEBUG    | DB       |       1761222051299 | [7.389ms] [rows:10] SELECT * FROM "auth_permissions" WHERE "auth_permissions"."id" IN (1,2,3,4,5,6,7,8,9,10)
2025-10-23 15:20:51 | DEBUG    | DB       |       1761222051299 | [14.925ms] [rows:10] SELECT * FROM "auth_role_permissions" WHERE "auth_role_permissions"."role_id" = 1
2025-10-23 15:20:51 | DEBUG    | DB       |       1761222051299 | [18.682ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:20:51 | DEBUG    | DB       |       1761222051299 | [29.481ms] [rows:1] SELECT * FROM "auth_users" WHERE id = 1024 ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:20:51 | DEBUG    | DB       |       1761222051299 | [6.603ms] [rows:1] SELECT * FROM "auth_profiles" WHERE user_id = 1024 ORDER BY "auth_profiles"."id" LIMIT 1
2025-10-23 15:20:51 | INFO     | HTTP     |       1761222051299 | user_id=1024 |  200 |  202.807917ms |       127.0.0.1 | POST     "/api/v1/auth/login"  ⇢ Request JSON: {"device_id":4,"login":"admin","password":"****"} ⇠ Response JSON: {"accessToken":"****","expires":28800,"refreshToken":"****","token_type":"****","user":{"email":null,"first_name":"Admin","id":1024,"last_name":null,"login":"admin","phone":null,"profile":{"address":"Moscow","age":null,"height":null},"roles":[{"exec":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"id":1,"is_system":true,"name":"SuperAdmin","read":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"write":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"]}],"second_name":null},"user_id":1024}
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052032 | [6.977ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052032 | [7.007ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052032 | [22.243ms] [rows:1] SELECT * FROM "auth_users" WHERE login = 'admin' ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052032 | [3.315ms] [rows:0] SELECT * FROM "auth_users_blocked" WHERE user_id = 1024 ORDER BY "auth_users_blocked"."user_id" LIMIT 1
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052032 | [8.416ms] [rows:1] INSERT INTO "auth_tokens" ("user_id","device_id","token","logged_at","updated_at","expires_at","provider") VALUES (1024,4,'d3t1r91d2u2mg2t0ui9g','2025-10-23 12:20:52.16','2025-10-23 12:20:52.16','2025-10-23 20:20:52.16',NULL) ON CONFLICT ("user_id","device_id") DO UPDATE SET "token"="excluded"."token","expires_at"="excluded"."expires_at","updated_at"="excluded"."updated_at","provider"="excluded"."provider" RETURNING *
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052032 | [3.593ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052032 | [7.278ms] [rows:10] SELECT * FROM "auth_permissions" WHERE "auth_permissions"."id" IN (1,2,3,4,5,6,7,8,9,10)
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052032 | [14.602ms] [rows:10] SELECT * FROM "auth_role_permissions" WHERE "auth_role_permissions"."role_id" = 1
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052032 | [18.344ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052032 | [28.932ms] [rows:1] SELECT * FROM "auth_users" WHERE id = 1024 ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052032 | [6.953ms] [rows:1] SELECT * FROM "auth_profiles" WHERE user_id = 1024 ORDER BY "auth_profiles"."id" LIMIT 1
2025-10-23 15:20:52 | INFO     | HTTP     |       1761222052032 | user_id=1024 |  200 |  196.978792ms |       127.0.0.1 | POST     "/api/v1/auth/login"  ⇢ Request JSON: {"device_id":4,"login":"admin","password":"****"} ⇠ Response JSON: {"accessToken":"****","expires":28800,"refreshToken":"****","token_type":"****","user":{"email":null,"first_name":"Admin","id":1024,"last_name":null,"login":"admin","phone":null,"profile":{"address":"Moscow","age":null,"height":null},"roles":[{"exec":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"id":1,"is_system":true,"name":"SuperAdmin","read":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"write":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"]}],"second_name":null},"user_id":1024}
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052635 | [6.718ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052635 | [7.823ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052635 | [22.647ms] [rows:1] SELECT * FROM "auth_users" WHERE login = 'admin' ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052635 | [6.247ms] [rows:0] SELECT * FROM "auth_users_blocked" WHERE user_id = 1024 ORDER BY "auth_users_blocked"."user_id" LIMIT 1
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052635 | [8.466ms] [rows:1] INSERT INTO "auth_tokens" ("user_id","device_id","token","logged_at","updated_at","expires_at","provider") VALUES (1024,4,'d3t1r91d2u2mg2t0uia0','2025-10-23 12:20:52.764','2025-10-23 12:20:52.764','2025-10-23 20:20:52.764',NULL) ON CONFLICT ("user_id","device_id") DO UPDATE SET "token"="excluded"."token","expires_at"="excluded"."expires_at","updated_at"="excluded"."updated_at","provider"="excluded"."provider" RETURNING *
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052635 | [3.644ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052635 | [6.965ms] [rows:10] SELECT * FROM "auth_permissions" WHERE "auth_permissions"."id" IN (1,2,3,4,5,6,7,8,9,10)
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052635 | [14.334ms] [rows:10] SELECT * FROM "auth_role_permissions" WHERE "auth_role_permissions"."role_id" = 1
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052635 | [18.078ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052635 | [29.128ms] [rows:1] SELECT * FROM "auth_users" WHERE id = 1024 ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:20:52 | DEBUG    | DB       |       1761222052635 | [7.723ms] [rows:1] SELECT * FROM "auth_profiles" WHERE user_id = 1024 ORDER BY "auth_profiles"."id" LIMIT 1
2025-10-23 15:20:52 | INFO     | HTTP     |       1761222052635 | user_id=1024 |  200 |  199.380167ms |       127.0.0.1 | POST     "/api/v1/auth/login"  ⇢ Request JSON: {"device_id":4,"login":"admin","password":"****"} ⇠ Response JSON: {"accessToken":"****","expires":28800,"refreshToken":"****","token_type":"****","user":{"email":null,"first_name":"Admin","id":1024,"last_name":null,"login":"admin","phone":null,"profile":{"address":"Moscow","age":null,"height":null},"roles":[{"exec":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"id":1,"is_system":true,"name":"SuperAdmin","read":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"write":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"]}],"second_name":null},"user_id":1024}
2025-10-23 15:20:53 | DEBUG    | DB       |       1761222053288 | [6.926ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:20:53 | DEBUG    | DB       |       1761222053288 | [6.578ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:20:53 | DEBUG    | DB       |       1761222053288 | [21.708ms] [rows:1] SELECT * FROM "auth_users" WHERE login = 'admin' ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:20:53 | DEBUG    | DB       |       1761222053288 | [3.493ms] [rows:0] SELECT * FROM "auth_users_blocked" WHERE user_id = 1024 ORDER BY "auth_users_blocked"."user_id" LIMIT 1
2025-10-23 15:20:53 | DEBUG    | DB       |       1761222053288 | [8.344ms] [rows:1] INSERT INTO "auth_tokens" ("user_id","device_id","token","logged_at","updated_at","expires_at","provider") VALUES (1024,4,'d3t1r99d2u2mg2t0uiag','2025-10-23 12:20:53.417','2025-10-23 12:20:53.417','2025-10-23 20:20:53.417',NULL) ON CONFLICT ("user_id","device_id") DO UPDATE SET "token"="excluded"."token","expires_at"="excluded"."expires_at","updated_at"="excluded"."updated_at","provider"="excluded"."provider" RETURNING *
2025-10-23 15:20:53 | DEBUG    | DB       |       1761222053288 | [3.203ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:20:53 | DEBUG    | DB       |       1761222053288 | [6.850ms] [rows:10] SELECT * FROM "auth_permissions" WHERE "auth_permissions"."id" IN (1,2,3,4,5,6,7,8,9,10)
2025-10-23 15:20:53 | DEBUG    | DB       |       1761222053288 | [14.429ms] [rows:10] SELECT * FROM "auth_role_permissions" WHERE "auth_role_permissions"."role_id" = 1
2025-10-23 15:20:53 | DEBUG    | DB       |       1761222053288 | [17.849ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:20:53 | DEBUG    | DB       |       1761222053288 | [28.551ms] [rows:1] SELECT * FROM "auth_users" WHERE id = 1024 ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:20:53 | DEBUG    | DB       |       1761222053288 | [6.931ms] [rows:1] SELECT * FROM "auth_profiles" WHERE user_id = 1024 ORDER BY "auth_profiles"."id" LIMIT 1
2025-10-23 15:20:53 | INFO     | HTTP     |       1761222053288 | user_id=1024 |  200 |  197.078333ms |       127.0.0.1 | POST     "/api/v1/auth/login"  ⇢ Request JSON: {"device_id":4,"login":"admin","password":"****"} ⇠ Response JSON: {"accessToken":"****","expires":28800,"refreshToken":"****","token_type":"****","user":{"email":null,"first_name":"Admin","id":1024,"last_name":null,"login":"admin","phone":null,"profile":{"address":"Moscow","age":null,"height":null},"roles":[{"exec":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"id":1,"is_system":true,"name":"SuperAdmin","read":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"],"write":["stream","query-history","auth/users","auth/sessions","auth/analytics","news","auth/roles","configs","tasks","auth/users-blocked"]}],"second_name":null},"user_id":1024}
2025-10-23 15:20:54 | DEBUG    | DB       |       1761222054005 | [7.330ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:20:54 | DEBUG    | DB       |       1761222054005 | [6.748ms] [rows:1] SELECT * FROM "auth_roles" WHERE "auth_roles"."id" = 1
2025-10-23 15:20:54 | DEBUG    | DB       |       1761222054005 | [21.630ms] [rows:1] SELECT * FROM "auth_users" WHERE login = 'admin' ORDER BY "auth_users"."id" LIMIT 1
2025-10-23 15:20:54 | DEBUG    | DB       |       1761222054005 | [3.623ms] [rows:0] SELECT * FROM "auth_users_blocked" WHERE user_id = 1024 ORDER BY "auth_users_blocked"."user_id" LIMIT 1
2025-10-23 15:20:54 | DEBUG    | DB       |       1761222054005 | [8.146ms] [rows:1] INSERT INTO "auth_tokens" ("user_id","device_id","token","logged_at","updated_at","expires_at","provider") VALUES (1024,4,'d3t1r9hd2u2mg2t0uib0','2025-10-23 12:20:54.139','2025-10-23 12:20:54.139','2025-10-23 20:20:54.139',NULL) ON CONFLICT ("user_id","device_id") DO UPDATE SET "token"="excluded"."token","expires_at"="excluded"."expires_at","updated_at"="excluded"."updated_at","provider"="excluded"."provider" RETURNING *
2025-10-23 15:20:54 | DEBUG    | DB       |       1761222054005 | [3.900ms] [rows:1] SELECT * FROM "auth_user_roles" WHERE "auth_user_roles"."user_id" = 1024
2025-10-23 15:20:54 | DEBUG    | DB       |       1761222054005 | [7.191ms] [rows:10] SELECT * FROM "auth_permissions" WHERE "auth_permissions"."id" IN (1,2,3,4,5,6,7,8,9,10)
